Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),P/E,P/B,Div Yield,Total Returns Index
18-Jun-2004,1511.95,1515.05,1485.05,1491.2,89863436,3018.17,11.98,2.86,2.6,1709.02
21-Jun-2004,1490.75,1499.8,1478.85,1482,80291533,2748.07,11.91,2.84,2.62,1698.47
22-Jun-2004,1482.85,1489.6,1467.65,1474.7,90058699,2982.61,11.85,2.83,2.63,1690.42
23-Jun-2004,1474.8,1481.45,1442.55,1446.1,102698050,3358.19,11.62,2.77,2.68,1657.66
24-Jun-2004,1445.35,1474.3,1437.9,1470.75,136457145,4306.05,11.82,2.82,2.64,1686
25-Jun-2004,1471.5,1494,1459.55,1488.5,148717352,3377.37,11.96,2.85,2.6,1707.74
28-Jun-2004,1488.6,1516.95,1488.6,1514.35,127919681,3082.24,12.71,2.84,2.57,1737.92
29-Jun-2004,1514.35,1528.5,1503.3,1518.3,135420339,3739.42,12.74,2.85,2.57,1742.46
30-Jun-2004,1518.7,1532.15,1501.7,1505.6,132032819,3528.42,12.64,2.83,2.59,1727.93
01-Jul-2004,1506.65,1539.15,1504.55,1537.2,113007107,3317.12,12.9,2.89,2.54,1764.16
02-Jul-2004,1537.05,1547.65,1516.15,1537.5,127491075,3427.55,12.9,2.89,2.54,1765.29
05-Jul-2004,1537.55,1546,1522.9,1526.85,101154967,2575.44,12.72,2.87,2.57,1753.39
06-Jul-2004,1526.65,1561,1524.15,1558.25,131317837,3127.59,12.98,2.93,2.52,1789.43
07-Jul-2004,1558.05,1578.5,1551.35,1566.8,159590341,4030.35,13.05,2.94,2.5,1799.31
08-Jul-2004,1567.25,1586.55,1504.5,1518.15,204439801,5071.51,12.64,2.85,2.58,1743.51
09-Jul-2004,1517.45,1557.75,1472.55,1553.2,104348113,2723.9,12.94,2.92,2.53,1783.77
12-Jul-2004,1548.6,1562.8,1537.7,1556.95,82414320,2231.79,12.97,2.83,2.53,1788.07
13-Jul-2004,1560,1569.75,1530.6,1539.3,79361213,2291.93,12.82,2.8,2.56,1767.89
14-Jul-2004,1535.1,1552.25,1519.35,1522.75,109996034,2906.68,12.68,2.77,2.59,1748.88
15-Jul-2004,1523.1,1543.25,1517.8,1539.4,141173783,3092.33,12.82,2.8,2.56,1768.84
16-Jul-2004,1538.15,1562,1533.65,1558.8,138318933,3143.87,12.98,2.83,2.53,1791.56
19-Jul-2004,1559.2,1582.35,1556.55,1571.6,112369129,2731.76,13.09,2.86,2.53,1807.42
20-Jul-2004,1571.7,1581.05,1555.55,1566.1,121193509,2753.34,13.05,2.85,2.54,1801.09
21-Jul-2004,1566.15,1600.7,1562.9,1581.4,112756067,2630.54,13.17,2.88,2.52,1818.72
22-Jul-2004,1581.6,1609.55,1580.95,1598.1,170678158,3863.38,13.31,2.91,2.49,1837.93
23-Jul-2004,1587.6,1610.85,1587.6,1601.6,152832431,3261.47,13.34,2.91,2.49,1841.92
26-Jul-2004,1602.15,1620.35,1584.65,1618,138957185,3282.33,13.51,2.95,2.47,1860.83
27-Jul-2004,1617.95,1629.35,1597.2,1600.75,167540739,3908.75,13.37,2.92,2.5,1840.98
28-Jul-2004,1600.85,1609.45,1586.15,1594.15,147021678,3430.09,13.31,2.91,2.51,1834.2
29-Jul-2004,1594.7,1624.3,1590.15,1618.7,167182154,3976.64,13.52,2.93,2.47,1862.95
30-Jul-2004,1618.9,1638.7,1609.9,1632.3,150998622,3518.68,13.63,2.95,2.45,1878.62
02-Aug-2004,1631.55,1643.8,1627.25,1639.05,96477681,2666.62,13.69,2.96,2.41,1886.36
03-Aug-2004,1639.95,1648.35,1626.3,1630.6,135832403,3680.29,13.62,2.95,2.43,1876.64
04-Aug-2004,1631.3,1635.95,1618.2,1626.55,105081166,2911.92,13.58,2.94,2.43,1871.98
05-Aug-2004,1626.4,1656.25,1626.4,1654.95,134331831,3137.55,13.82,2.99,2.39,1904.71
06-Aug-2004,1654.85,1658.7,1626.7,1633.4,141536623,3540.65,13.64,2.95,2.42,1879.91
09-Aug-2004,1633.25,1644.4,1617.05,1642.6,107649584,3014.48,13.72,2.97,2.41,1890.52
10-Aug-2004,1642.75,1656.6,1637.7,1652.15,120498596,3144.47,13.8,2.99,2.4,1901.52
11-Aug-2004,1652.1,1658.9,1616.85,1621.6,138797784,3404.88,13.55,2.93,2.44,1866.37
12-Aug-2004,1624.3,1629.15,1599.5,1607.2,125121830,3015.95,13.43,2.91,2.46,1850.05
13-Aug-2004,1598.2,1612.7,1591.6,1598.2,110483689,3019.8,13.36,2.89,2.47,1840.99
16-Aug-2004,1597.5,1603.2,1582.35,1599.15,142520329,2664.7,13.36,2.89,2.46,1842.11
17-Aug-2004,1624,1628.45,1597.45,1604.35,139522764,2808.93,13.41,2.9,2.45,1848.19
18-Aug-2004,1604.15,1604.15,1577.25,1581.8,105910219,2368.08,13.22,2.86,2.48,1822.36
19-Aug-2004,1581.9,1612.5,1581.9,1609.2,111167429,2740.83,13.45,2.91,2.44,1854.14
20-Aug-2004,1609.2,1610.6,1584.05,1590.35,108919261,2516.87,13.29,2.87,2.47,1832.39
23-Aug-2004,1590.9,1595.55,1573.7,1578.2,128548070,2626.53,13.19,2.85,2.49,1820.06
24-Aug-2004,1578.2,1597.9,1578.05,1591.6,94198546,2380.67,13.3,2.88,2.47,1835.51
25-Aug-2004,1592.2,1598.55,1586.35,1595.7,70779892,2018.74,13.34,2.88,2.47,1840.24
26-Aug-2004,1595.75,1613.25,1593.45,1610.75,96018805,2752.72,13.46,2.91,2.44,1857.59
27-Aug-2004,1610.85,1617.25,1600.15,1609,66373587,1932.14,13.45,2.91,2.45,1855.58
30-Aug-2004,1609.45,1629.9,1609.2,1628.45,62840641,1757.61,13.61,2.94,2.41,1878.29
31-Aug-2004,1628.5,1634.8,1618.3,1631.75,92193309,2025.51,13.64,2.95,2.4,1882.09
01-Sep-2004,1631.7,1640.55,1631.1,1635.45,80868524,1886.89,13.67,2.96,2.4,1886.36
02-Sep-2004,1635.5,1641.25,1619.9,1629.3,73762856,2109.39,13.62,2.94,2.41,1883.85
03-Sep-2004,1629.65,1636.1,1622.1,1634.1,81209846,2064.5,13.66,2.95,2.4,1889.4
06-Sep-2004,1634.6,1649.15,1634.45,1644,68876077,1845.01,13.74,2.97,2.34,1901.02
07-Sep-2004,1643.95,1653.15,1641.8,1650.15,73203629,2043.04,13.79,2.98,2.33,1908.8
08-Sep-2004,1650.6,1658.85,1648.25,1656.25,75592478,2109.73,13.84,2.99,2.32,1915.85
09-Sep-2004,1656.25,1662.4,1640.25,1649,86876535,2271.51,13.78,2.98,2.33,1907.47
10-Sep-2004,1649.45,1670.95,1642.35,1668.75,78599722,2245.2,13.95,3.02,2.3,1930.31
13-Sep-2004,1668.25,1681.75,1668.05,1675.2,81533998,2356.72,14,3.03,2.29,1938.57
14-Sep-2004,1675.2,1686.8,1668.45,1685.55,90528039,2905.73,14.09,3.05,2.28,1950.54
15-Sep-2004,1685.7,1694.45,1675.85,1683.2,104918054,2971.55,14.07,3.04,2.28,1947.82
16-Sep-2004,1683.6,1708,1677.35,1705.7,139089131,2642.31,14.25,3.08,2.25,1973.86
17-Sep-2004,1702.7,1736.4,1702.7,1733.65,159703813,3302.78,14.49,3.13,2.21,2006.21
20-Sep-2004,1734.05,1741.55,1725.3,1728.8,132546554,3119.04,14.45,3.13,2.22,2000.69
21-Sep-2004,1728.75,1753,1724.7,1750.2,122449459,3157.29,14.63,3.16,2.19,2025.45
22-Sep-2004,1749.75,1760.8,1736.3,1753.9,123805174,3369.28,14.66,3.17,2.19,2030.34
23-Sep-2004,1753.1,1753.15,1723.4,1726.15,142285668,3312.3,14.42,3.12,2.22,1998.22
24-Sep-2004,1726.15,1736.9,1717.2,1722.5,101667012,2558.88,14.39,3.11,2.23,1993.99
27-Sep-2004,1722.4,1726.15,1707.95,1717.5,81158865,2082,14.35,3.1,2.22,1988.2
28-Sep-2004,1717.45,1717.9,1697.4,1700.25,98870177,2337.5,14.21,3.07,2.24,1968.23
29-Sep-2004,1700.55,1730.3,1695.7,1727.95,144119600,3062.45,14.44,3.12,2.21,2000.3
30-Sep-2004,1728.3,1748.2,1728.2,1745.5,125084761,3497.3,14.59,3.16,2.18,2020.62
01-Oct-2004,1744.4,1778.65,1737.85,1775.15,95830753,2792.65,14.84,3.21,2.15,2054.94
04-Oct-2004,1776.75,1813.9,1775.45,1805.65,94391831,2827.59,15.09,3.11,2.11,2090.25
05-Oct-2004,1805.85,1816.55,1798.6,1812.45,96076661,2683.17,15.15,3.13,2.1,2098.12
06-Oct-2004,1811.7,1824.8,1790.6,1794.9,106347877,3046.63,15,3.1,2.12,2077.8
07-Oct-2004,1793,1821.85,1793,1815.7,90730956,2648.33,15.17,3.13,2.1,2101.88
08-Oct-2004,1815.65,1825.15,1808.75,1820.2,94300969,2373.06,15.21,3.14,2.09,2107.09
09-Oct-2004,1812.85,1824.9,1812.8,1817.8,25796168,476.09,15.19,3.14,2.1,2104.31
11-Oct-2004,1817.85,1829.45,1803.5,1807.75,71941685,1840.57,15.11,3.12,2.11,2092.68
12-Oct-2004,1808.45,1820.9,1783.05,1786.9,87627308,2429.3,14.93,3.08,2.13,2068.54
14-Oct-2004,1784.8,1805.7,1773,1794.75,96789923,2752.88,15,3.1,2.12,2077.63
15-Oct-2004,1794.8,1814.05,1789.55,1795,82579352,2480.47,15,3.1,2.12,2077.92
18-Oct-2004,1796.05,1806.15,1782.95,1786,64342310,1984,14.93,3.08,2.13,2067.81
19-Oct-2004,1787.2,1813.9,1787.2,1808.4,73752799,2356.35,15.11,3.12,2.11,2093.74
20-Oct-2004,1808.6,1815.2,1785.45,1790.05,80483375,2583.48,14.96,3.09,2.13,2072.5
21-Oct-2004,1790.35,1795.4,1772.4,1779.75,69150111,2104.67,14.87,3.07,2.14,2060.57
25-Oct-2004,1780,1783.55,1753.5,1757.25,78085684,2519.1,14.69,3.03,2.17,2034.52
26-Oct-2004,1777.85,1782.1,1750.3,1781.05,99726392,2767.66,14.89,3.07,2.14,2062.08
27-Oct-2004,1781.15,1797.55,1774.2,1783.85,87521515,2732.38,14.91,3.08,2.14,2065.32
28-Oct-2004,1783.9,1808.15,1783.9,1800.1,113058113,3488.47,15.04,3.1,2.12,2084.4
29-Oct-2004,1800.85,1808.85,1783.1,1786.9,125107570,2764.04,14.93,3.08,2.14,2069.39
01-Nov-2004,1787.3,1800.25,1776.7,1797.75,79012229,2186.18,15.03,3.1,2.13,2081.96
02-Nov-2004,1798.3,1817.1,1798.3,1813.7,76288479,2158.3,15.16,3.13,2.11,2100.5
03-Nov-2004,1814.15,1838.4,1814.15,1837.4,86217947,2674.47,15.36,3.17,2.09,2128.36
04-Nov-2004,1837.8,1853.05,1830.5,1834.85,85025973,2486.12,15.34,3.17,2.09,2125.41
05-Nov-2004,1836.05,1854.4,1836,1852.3,63624259,2153.09,15.48,3.2,2.07,2145.62
08-Nov-2004,1852.45,1871.05,1852.45,1862.8,63019704,2475.89,15.57,3.21,2.02,2157.78
09-Nov-2004,1863.55,1869.45,1853.45,1858.75,63300470,2226.62,15.54,3.21,2.02,2153.09
10-Nov-2004,1859.65,1878.2,1857.7,1876.1,71714188,2287.85,15.68,3.24,2,2173.19
11-Nov-2004,1876.45,1884.65,1866.95,1870.55,58868131,1957.33,15.64,3.23,2.01,2166.76
12-Nov-2004,1871.9,1885.05,1866.75,1872.95,21421309,494.87,15.66,3.23,2.01,2169.54
16-Nov-2004,1872.8,1881.4,1862.8,1879,68597061,2348.72,15.71,3.24,2,2176.55
17-Nov-2004,1879.05,1892.15,1874.35,1888.65,77652189,2262.65,15.79,3.26,1.99,2187.73
18-Nov-2004,1890.45,1895.3,1880.8,1892.05,91092186,2493.49,15.82,3.26,1.99,2191.67
19-Nov-2004,1891.95,1898.15,1869.35,1872.35,83053004,2527.42,15.65,3.23,2.01,2168.85
22-Nov-2004,1872.55,1878.05,1845.1,1873.35,73274594,2406.05,15.66,3.23,2.01,2170
23-Nov-2004,1873.35,1900.05,1873.35,1892.6,82131852,2321.25,15.84,3.27,1.98,2192.3
24-Nov-2004,1893.15,1907.35,1889.85,1904.05,65665293,2179.01,15.93,3.29,1.97,2205.57
25-Nov-2004,1904.25,1915.8,1892.6,1901.05,105457319,3406.41,15.91,3.28,1.97,2202.09
29-Nov-2004,1899.3,1942.95,1894.6,1939.65,110660425,3369.71,16.23,3.35,1.93,2246.8
30-Nov-2004,1940.25,1963.8,1940.25,1958.8,119046574,3606.33,16.39,3.38,1.92,2268.99
01-Dec-2004,1960.75,1971.6,1944.5,1962.05,114582297,3365.32,16.42,3.39,1.91,2272.75
02-Dec-2004,1962.75,2001.55,1962.75,1999,131745401,4187.5,16.73,3.45,1.88,2315.55
03-Dec-2004,1991.9,2011.9,1990.3,1996.2,111129666,3660.05,16.71,3.45,1.88,2312.31
06-Dec-2004,1996.3,2012.25,1989.95,1993.15,103216603,3157.1,16.68,3.44,1.88,2308.9
07-Dec-2004,1990.6,2002.6,1981.15,1992.7,91427830,2781.42,16.68,3.44,1.88,2308.38
08-Dec-2004,1994.15,2009.7,1973.15,1977.95,101909462,2872.41,16.56,3.42,1.9,2291.57
09-Dec-2004,1977.8,1995.7,1964.5,1989.95,87016756,2828.64,16.66,3.44,1.88,2305.47
10-Dec-2004,1990.2,1999.7,1964.65,1969,86928429,2856.74,16.54,3.41,1.92,2281.31
13-Dec-2004,1970.6,1987,1964.8,1985.35,68234148,2340.15,16.68,3.44,1.91,2300.26
14-Dec-2004,1985.2,2008.8,1972.85,2006.8,80092685,2179.86,16.86,3.47,1.89,2325.5
15-Dec-2004,2006.8,2034.35,2006.8,2028.7,86232934,2892.86,17.04,3.51,1.87,2350.88
16-Dec-2004,2028.8,2039.2,2019.5,2033.2,76507235,2730.46,17.08,3.52,1.87,2356.1
17-Dec-2004,2032.85,2037.7,2007.2,2012.1,86236837,2600.66,16.91,3.48,1.89,2331.65
20-Dec-2004,2012.5,2029.5,2007.15,2026.85,83223264,2606.99,14.92,3.51,1.87,2348.74
21-Dec-2004,2027.8,2047.5,2025.25,2044.65,73293290,2580.87,15.05,3.54,1.85,2369.37
22-Dec-2004,2040.6,2053.9,2029.85,2035.35,75621797,2879.34,14.98,3.53,1.86,2358.59
23-Dec-2004,2035.6,2049.3,2031.9,2045.15,57029880,2104.08,15.06,3.55,1.85,2369.95
24-Dec-2004,2045.35,2065.6,2045.3,2062.7,68446068,2291.06,15.19,3.58,1.84,2390.83
27-Dec-2004,2061.6,2079.05,2046.25,2062.6,73520453,2537.58,15.19,3.58,1.84,2391.49
28-Dec-2004,2063.6,2074.6,2060.05,2071.35,85664006,2411.59,15.25,3.59,1.84,2408.24
29-Dec-2004,2071.55,2086.15,2062.35,2069.6,68714648,2264.84,15.24,3.59,1.84,2406.2
30-Dec-2004,2070.55,2088.45,2052.25,2059.8,79260391,2817.35,15.17,3.57,1.85,2394.81
03-Jan-2005,2080,2118.6,2080,2115,70506865,2375.1,15.57,3.67,1.89,2458.99
04-Jan-2005,2116.95,2120.15,2100.55,2103.75,72718302,2416.13,15.49,3.65,1.9,2445.91
05-Jan-2005,2103.75,2105.1,1990.15,2032.2,109223487,3622.02,14.96,3.52,1.97,2362.72
06-Jan-2005,2031.55,2035.65,1984.25,1998.35,94321939,3233.82,14.71,3.47,2,2323.37
07-Jan-2005,1998.25,2021.45,1992.55,2015.5,76285818,2764.03,14.84,3.49,1.98,2343.31
10-Jan-2005,2016.75,2025.9,1974.8,1982,75659206,2349.26,14.58,3.44,2.02,2304.36
11-Jan-2005,1982.7,1988.9,1947.35,1952.05,70270295,2635.87,14.37,3.39,2.05,2269.54
12-Jan-2005,1953.6,1966.65,1900.85,1913.6,85040272,3348.69,14.05,3.32,2.09,2224.83
13-Jan-2005,1922.5,1963.4,1916.95,1954.55,80904072,2864.68,14.35,3.39,2.05,2272.44
14-Jan-2005,1954.9,1961.4,1922.85,1931.1,86211083,2653.22,14.18,3.35,2.07,2245.18
17-Jan-2005,1931.75,1944.55,1902.45,1932.9,82253062,2700.13,14.17,3.35,2.07,2247.27
18-Jan-2005,1933.05,1956.95,1925.35,1934.05,91873146,3095.09,14.19,3.36,2.07,2248.61
19-Jan-2005,1934.1,1945.65,1922.35,1926.65,94221284,2293.88,14.12,3.34,2.07,2240
20-Jan-2005,1928.1,1940.95,1900.05,1925.3,96601275,3420.1,14.09,3.34,2.08,2238.44
24-Jan-2005,1925.3,1932.75,1902.9,1909,74819372,2620.68,13.6,3.31,2.09,2219.48
25-Jan-2005,1908.85,1934.25,1894.4,1931.85,88566262,2826.51,13.74,3.35,2.07,2246.05
27-Jan-2005,1931.9,1961.75,1929,1955,135722670,3844.54,13.84,3.39,2.04,2273.01
28-Jan-2005,1955.25,2014.25,1950.85,2008.3,106730397,3558.74,14.34,3.49,1.99,2334.98
31-Jan-2005,2008.45,2060.4,2006.35,2057.6,137984563,3937.87,14.68,3.57,1.94,2393.76
01-Feb-2005,2057.75,2072.5,2045.25,2059.85,135567534,3744.47,14.34,3.58,1.94,2396.67
02-Feb-2005,2062.15,2074.5,2045.5,2052.25,89992221,2800.78,14.24,3.56,1.95,2387.83
03-Feb-2005,2052.35,2083.75,2052.35,2079.45,78096873,2532.53,14.42,3.61,1.92,2419.48
04-Feb-2005,2079.4,2099.2,2060.8,2077.95,79164167,2632.63,14.41,3.61,1.92,2417.73
07-Feb-2005,2097.45,2098,2049.85,2055.1,62127314,2319.96,14.26,3.57,2.02,2391.44
08-Feb-2005,2055,2065,2043.6,2055.15,74190476,2383.24,14.26,3.57,2.02,2391.5
09-Feb-2005,2055.2,2077.7,2055.2,2070,68237793,2317.8,14.36,3.59,2.01,2408.78
10-Feb-2005,2070.1,2075.1,2049.85,2063.35,69893469,2115.09,14.31,3.58,2.01,2401.04
11-Feb-2005,2063.35,2084.5,2063.35,2082.05,84987297,2575.21,14.48,3.61,2,2422.8
14-Feb-2005,2083.05,2110.15,2083.05,2098.25,86445194,2650.6,14.59,3.64,1.99,2441.65
15-Feb-2005,2098.25,2101.6,2081.2,2089.95,60938189,2274.26,14.53,3.63,2,2431.99
16-Feb-2005,2090,2103.4,2059.45,2068.8,68533655,2600.84,14.39,3.59,2.02,2407.38
17-Feb-2005,2069.1,2069.15,2045.85,2061.9,63853254,2308.49,14.34,3.58,2.03,2399.35
18-Feb-2005,2062.45,2076.7,2048.85,2055.55,63673961,2182.69,14.29,3.57,2.04,2391.96
21-Feb-2005,2055.15,2065.75,2039.9,2043.2,46917742,1846.09,14.21,3.55,2.05,2377.88
22-Feb-2005,2043.4,2061.65,2036.6,2058.4,51898487,1911.09,14.31,3.57,2.03,2395.57
23-Feb-2005,2058.7,2065.15,2051.35,2057.1,52493127,2009.68,14.3,3.57,2.03,2394.06
24-Feb-2005,2057.75,2070.5,2052.4,2055.3,76500198,2958.62,14.29,3.57,2.04,2391.96
25-Feb-2005,2057.3,2081.85,2051.2,2060.9,66309002,2562.1,14.71,3.84,1.93,2398.65
28-Feb-2005,2061.2,2106.2,2047.7,2103.25,103139340,3705.33,15.02,3.92,1.9,2447.94
01-Mar-2005,2103.1,2115.1,2073.8,2084.4,71289743,2868.92,14.88,3.89,1.92,2426
02-Mar-2005,2084.6,2096.35,2080.55,2093.25,78599088,2708.28,14.94,3.9,1.91,2436.3
03-Mar-2005,2093.4,2132.75,2093.35,2128.85,84295271,2958.87,15.2,3.97,1.88,2477.74
04-Mar-2005,2129.1,2152.75,2129.1,2148.15,78283092,3187.89,15.34,4.01,1.86,2500.2
07-Mar-2005,2148.25,2166.85,2143.05,2160.1,86791264,3325.05,15.42,4.03,1.85,2514.11
08-Mar-2005,2160.65,2173.85,2154,2168.95,78378567,3073.68,15.48,4.05,1.84,2524.41
09-Mar-2005,2169.1,2183.45,2141.35,2160.8,81074126,2946.37,15.43,4.03,1.85,2514.92
10-Mar-2005,2160.85,2170.2,2145.75,2167.4,61889887,2568.44,15.47,4.04,1.84,2522.61
11-Mar-2005,2167.7,2182.1,2148.7,2154,70474058,2644.55,15.38,4.02,1.86,2507.01
14-Mar-2005,2153.8,2164.15,2140.9,2146.35,73875042,2327.55,15.32,4,1.86,2498.11
15-Mar-2005,2146.55,2151.35,2122,2128.95,60049989,2053.6,15.2,3.97,1.88,2477.85
16-Mar-2005,2129.35,2158.9,2121.1,2125.55,75512834,2276.67,15.17,3.96,1.88,2474.35
17-Mar-2005,2123.95,2126.55,2090.45,2098.5,62045976,2188.35,14.98,3.91,1.91,2442.86
18-Mar-2005,2097.75,2112.25,2077.2,2109.15,83945077,2666.63,15.06,3.93,1.9,2455.26
21-Mar-2005,2117.95,2124.8,2089.35,2096.6,62125033,1955.72,14.97,3.91,1.92,2440.65
22-Mar-2005,2096.75,2099,2056.5,2061.6,57631155,2149.92,14.72,3.85,1.95,2399.9
23-Mar-2005,2061.2,2067.45,2019.85,2026.4,91449560,3331.97,14.47,3.78,1.99,2358.93
24-Mar-2005,2026.6,2042.45,2007.35,2015.4,70928621,2861.24,14.39,3.76,2,2346.12
28-Mar-2005,2015.75,2046.85,2015.25,2029.45,51850957,2066.11,14.54,3.8,1.98,2362.48
29-Mar-2005,2029.4,2032.65,1971.55,1983.85,69687568,2495.85,14.21,3.71,2.02,2309.39
30-Mar-2005,1983.65,2000.45,1971.15,1993.7,69953686,2609.45,14.3,3.74,2.01,2320.86
31-Mar-2005,1994.5,2043.6,1994.5,2035.65,91752570,3643.64,14.6,3.82,1.97,2369.69
01-Apr-2005,2035.9,2071.2,2024.25,2067.65,63209440,2457.48,14.84,3.88,1.94,2406.95
04-Apr-2005,2067.65,2076.6,2054.9,2063.4,64426298,2572.53,14.81,3.86,1.94,2402
05-Apr-2005,2063.2,2077.95,2043.7,2052.55,54691988,2170.9,14.71,3.84,1.95,2389.37
06-Apr-2005,2054,2073.1,2051.3,2069.3,53943729,2012.74,14.83,3.87,1.94,2408.87
07-Apr-2005,2069.15,2084.9,2048.05,2052.85,48150317,1908.38,14.71,3.84,1.95,2389.72
08-Apr-2005,2053.05,2057.5,2024.8,2031.2,42153310,1904.94,14.56,3.8,1.97,2364.51
11-Apr-2005,2032.75,2033,2001.85,2008.2,38487508,1439.27,14.39,3.76,2,2337.74
12-Apr-2005,2002.75,2027.8,2002.75,2024.95,35572259,1523.65,14.65,3.82,1.96,2357.24
13-Apr-2005,2024.9,2038.85,2018.1,2025.45,44910337,1841.1,14.52,3.79,1.98,2357.82
15-Apr-2005,2022.5,2022.5,1952.75,1956.3,64717231,2402.78,13.95,3.66,2.05,2277.32
18-Apr-2005,1955.5,1959.25,1914.85,1927.8,70752264,2207.34,13.75,3.61,2.08,2244.15
19-Apr-2005,1927.9,1961.15,1902.8,1909.4,61369260,2472.94,13.64,3.57,2.1,2222.73
20-Apr-2005,1908.5,1941.85,1902.9,1929.7,74597233,3002.34,13.78,3.61,2.08,2246.36
21-Apr-2005,1930.5,1950,1911.4,1948.55,58531700,2306.95,13.87,3.65,2.06,2268.3
22-Apr-2005,1950.6,1972.95,1950,1967.35,55286066,2400.13,13.97,3.68,2.04,2290.19
25-Apr-2005,1968.45,1974.2,1952.4,1970.95,53653518,2018.36,13.99,3.69,2.03,2294.38
26-Apr-2005,1971.05,1972.85,1951.8,1957.1,51302647,1737.57,13.85,3.66,2.05,2278.25
27-Apr-2005,1959.45,1962.2,1930.35,1935.4,62035956,2583.88,13.51,3.62,2.07,2252.99
28-Apr-2005,1935.65,1950.25,1921.05,1941.3,82325185,3367.57,13.55,3.63,2.07,2259.86
29-Apr-2005,1943.2,1943.2,1896.3,1902.5,64304715,2330.24,13.27,3.56,2.11,2214.96
02-May-2005,1903.1,1925.6,1898.15,1916.75,60560833,1966.87,13.32,3.59,2.11,2231.6
03-May-2005,1916.95,1940.1,1911,1920.7,51921972,1810.72,13.35,3.59,2.1,2236.2
04-May-2005,1920.5,1944.45,1920.15,1942.6,48177637,1693.39,13.5,3.63,2.08,2261.69
05-May-2005,1942.6,1973.35,1942.05,1963.3,53020698,1922.52,13.64,3.67,2.06,2286.03
06-May-2005,1962.3,1984.4,1947.3,1977.5,52715637,2102.13,13.71,3.7,2.04,2302.56
09-May-2005,1978.05,2003.15,1978.05,2000.75,51489665,2001.09,13.87,3.74,2.02,2329.63
10-May-2005,2001,2007.8,1989.1,1994.3,56034583,2185.95,13.82,3.73,2.02,2322.12
11-May-2005,1990.55,1991.85,1975.05,1985.95,44567833,1758.58,13.76,3.72,2.03,2312.46
12-May-2005,1985.95,1999.85,1981.95,1993.15,36125196,1412.84,13.81,3.73,2.03,2323.33
13-May-2005,1992.5,1992.75,1978.9,1988.3,36652241,1454.07,13.78,3.72,2.03,2317.68
16-May-2005,1991.5,2014.95,1989.7,2012.6,38016370,1603.39,13.97,3.77,2.04,2346
17-May-2005,2013.1,2024.6,1984.75,1990.8,48666725,1905.96,13.8,3.73,2.06,2320.59
18-May-2005,1990.65,1990.95,1964.65,1982.75,51569522,2202.54,13.74,3.72,2.07,2311.21
19-May-2005,1983.15,2008.35,1983.15,1990.85,42626009,1760.45,13.74,3.73,2.06,2320.65
20-May-2005,1991.85,1998.2,1975.95,1992.4,41636877,1764.9,13.73,3.73,2.06,2322.46
23-May-2005,1992.1,2019.35,1991.7,2013.9,37691431,1366.18,13.88,3.77,2.04,2347.52
24-May-2005,2016,2031.9,2009.55,2028.6,56757502,1888.61,13.98,3.8,2.02,2364.65
25-May-2005,2028.55,2047.45,2019,2043.85,76579699,2273.23,13.75,3.83,2.01,2382.43
26-May-2005,2043.5,2078.65,2025.65,2074.7,88187689,3630.71,13.95,3.89,1.98,2418.7
27-May-2005,2073.25,2099.35,2069.5,2076.4,73791013,2845.14,13.97,3.89,1.98,2420.68
30-May-2005,2076.55,2086.85,2064.85,2072.4,54670426,2179.67,13.86,3.88,1.99,2416.07
31-May-2005,2072.5,2091.75,2066.55,2087.55,45872849,2041.23,13.94,3.91,1.97,2433.73
01-Jun-2005,2087.8,2097.6,2081.2,2087.55,58896370,2021.76,13.93,3.91,1.97,2434.11
02-Jun-2005,2087.85,2093.45,2062.55,2064.65,50472017,1868.54,13.77,3.87,1.99,2407.41
03-Jun-2005,2064.1,2097.25,2061.35,2094.25,52180109,2073.21,13.97,3.93,1.96,2441.92
04-Jun-2005,2094.1,2098.1,2087,2092.35,22469509,775.83,13.96,3.92,1.97,2439.7
06-Jun-2005,2092,2109.1,2087.4,2092.8,42744602,1817.89,13.96,3.92,1.65,2440.23
07-Jun-2005,2091.95,2102.85,2084.35,2098.15,36007293,1574.44,14,3.93,1.65,2449.67
08-Jun-2005,2094.7,2115.25,2094.05,2112.4,49625237,1992.37,14.09,3.96,1.64,2466.31
09-Jun-2005,2112.25,2118.65,2097.55,2103.2,53924493,1793.34,13.97,3.94,1.64,2455.56
10-Jun-2005,2103.45,2133.1,2086.3,2090.6,49033630,1971.39,13.89,3.92,1.65,2440.85
13-Jun-2005,2090.7,2106.65,2081.7,2102.75,38787661,1537.38,13.9,3.79,1.61,2455.04
14-Jun-2005,2103.65,2113.85,2098.7,2112.35,38606690,1598.23,13.96,3.81,1.6,2466.25
15-Jun-2005,2110.5,2131.95,2110.35,2128.65,44576500,1690.79,14.07,3.84,1.59,2485.28
16-Jun-2005,2128.3,2135.1,2114.55,2123.7,65288983,2342.59,14.04,3.83,1.59,2480.18
17-Jun-2005,2123.6,2131.75,2103.9,2123.4,43861852,2024.62,14.04,3.83,1.59,2481.23
20-Jun-2005,2130.8,2150.25,2124.65,2144.35,92370554,4325.44,13.82,3.87,1.58,2505.71
21-Jun-2005,2144.75,2173.25,2140.15,2170,68986654,3223.65,13.99,3.92,1.56,2535.68
22-Jun-2005,2167.8,2196.45,2167.35,2187.35,87458824,3795.42,14.1,3.95,1.55,2555.96
